place_id,name,latitude,longitude,address,street,house_number,postal_code,locality,province,country,city,city_out_of_area,rating,review_count,has_rating,low_review,primary_type,types,category_tier,is_dining,is_operational,business_status,photo_count,price_level,has_website,has_phone,website,phone,flags
ChIJLWIfTNjBhkcRnLUTC0GGwfw,Money Club Milano,45.4899409,9.1408375,"Viale Achille Papa, 30, 20159 Milano MI, Italy",Viale Achille Papa,30,20159,Milano,MI,Italy,Milano,0,3.9,116,1,0,restaurant,"['restaurant', 'night_club', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,moneyclubmilano.it,+393493500608,[]
ChIJLWSJitTBhkcRYeEXujddGvU,Bar Tabacchi di Cersoni Mirko Domenico,45.500293,9.106467499999999,"Via Appennini, 11, 20151 Milano MI, Italy",Via Appennini,11,20151,Milano,MI,Italy,Milano,0,4.4,155,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+39023581415,[]
ChIJLWUDlh_EhkcRM_yMFH12zVU,Ristorante Pizzeria Aurora,45.455562,9.20253,"Via Curtatone ang, Via Orti, 20122 Milano MI, Italy",Via Orti,,20122,Milano,MI,Italy,Milano,0,4.3,554,1,0,restaurant,"['restaurant', 'pizza_restaurant', 'seafood_restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,1,1,auroramilano.com,+390255184433,[]
ChIJLWXaVATBhkcRd16vKFpMLzU,K Kaiseki Sushi Restaurant - Milano,45.4816381,9.1803505,"Via Paolo Sarpi, 5, 20154 Milano MI, Italy",Via Paolo Sarpi,5,20154,Milano,MI,Italy,Milano,0,4.3,4286,1,0,japanese_restaurant,"['japanese_restaurant', 'sushi_restaurant', 'meal_takeaway', 'meal_delivery', 'food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,kkaiseki.it,+393381542338,[]
ChIJLWv4DMXDhkcRgk2E0DCntBs,Boccon divino,45.448973099999996,9.1368689,"Largo dei Gelsomini, 10, 20146 Milano MI, Italy",Largo dei Gelsomini,10,20146,Milano,MI,Italy,Milano,0,4.6,79,1,0,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,social.quandoo.com/en/groups/boccon-divino-101685,+390232932050,[]
ChIJLX-smmzPhkcRVl-_AHZZnMY,Core pasticceri,45.4460191,9.2873728,"Via Achille Grandi, 31, 20068 Peschiera Borromeo MI, Italy",Via Achille Grandi,31,20068,,MI,Italy,Peschiera Borromeo,0,,,0,0,pastry_shop,"['pastry_shop', 'bakery', 'dessert_shop', 'confectionery', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,0,,1,1,corepasticceri.it,+393357287316,[]
ChIJLXMKMADFhkcRxsRB8JHwuhI,L'angolo fiorito cafè,45.4313003,9.2012929,"Via Noto, 20141 Milano MI, Italy",Via Noto,,20141,Milano,MI,Italy,Milano,0,4.7,75,1,0,coffee_shop,"['coffee_shop', 'cafe', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,1,angolofioritocafe.it,+390247704675,[]
ChIJLXfv_nXDhkcRwqq4QKWpzCI,Pizzium - Via Vigevano,45.4529946,9.172340799999999,"Via Vigevano, 33, 20144 Milano MI, Italy",Via Vigevano,33,20144,Milano,MI,Italy,Milano,0,4.4,3558,1,0,pizza_restaurant,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,pizzium.com/locali/milano-via-vigevano-33,+390282955665,[]
ChIJLXm26wDChkcR1yJhuBmiKxY,Scaccomatto Cocktail Bar Birreria Enoteca,45.462470499999995,9.0917256,"Via Masaniello, 14, 20152 Milano MI, Italy",Via Masaniello,14,20152,,MI,Italy,Milano,0,4.4,73,1,0,bar,"['bar', 'sandwich_shop', 'wine_bar', 'cafeteria', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,0,,,[]
ChIJLXpbc3fBhkcR7a58KNyi68s,Homu,45.4723833,9.143212,"Via Carlo Dolci, 8, 20148 Milano MI, Italy",Via Carlo Dolci,8,20148,Milano,MI,Italy,Milano,0,4.2,1136,1,0,japanese_restaurant,"['japanese_restaurant', 'sushi_restaurant', 'seafood_restaurant', 'chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,0,CLOSED_TEMPORARILY,10,PRICE_LEVEL_INEXPENSIVE,1,1,homusushimilano.wixsite.com/homu-sushi,+390287064421,['not_operational']
ChIJLYKbFPvFhkcR9Ch4JUth8_I,象·XIANG,45.452072199999996,9.1854465,"V.le Col di Lana, 15, 20136 Milano MI, Italy",Viale Col di Lana,15,20136,Milano,MI,Italy,Milano,0,5.0,11,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,0,CLOSED_TEMPORARILY,10,,0,0,,,['not_operational']
ChIJLYZcRW3AhkcRsHq7RGqZK58,Vialba 43 Bar-Trattoria,45.5282559,9.135243899999999,"Via Vialba, 43, 20026 Novate Milanese MI, Italy",Via Vialba,43,20026,Novate Milanese,MI,Italy,Novate Milanese,0,4.1,184,1,0,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+393772130898,[]
ChIJLYeVIADBhkcRYIcewCUFn9c,Barrique Enoteca e Degustazione,45.4897038,9.188863099999999,"Via Pietro Borsieri, 41, 20159 Milano MI, Italy",Via Pietro Borsieri,41,20159,Milano,MI,Italy,Milano,0,5.0,45,1,0,wine_bar,"['wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,0,enoteca-barrique.it,,[]
ChIJLYg_MkzFhkcRHCO_h0Lsngc,Casa Curci,45.4543852,9.1987466,"Corso di Porta Romana, 103, 20122 Milano MI, Italy",Corso di Porta Romana,103,20122,Milano,MI,Italy,Milano,0,4.5,393,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,instagram.com/casacurci,+390249659012,[]
ChIJLYsqKZ3JhkcRJB9THlxwAi4,Garage Beer,45.4737528,9.307126799999999,"Piazza Centro Commerciale, 39, 20054 Milano San Felice MI, Italy",Piazza Centro Commerciale,39,20054,Milano San Felice,MI,Italy,Milano San Felice,0,4.5,528,1,0,pub,"['pub', 'bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+390247769109,[]
ChIJLYvMBr3HhkcR1iza9cth0Xk,Rachid Casablanca Restaurant,45.490237799999996,9.2218407,"Via Padova, 33A, 20127 Milano MI, Italy",Via Padova,33A,20127,Milano,MI,Italy,Milano,0,3.8,87,1,0,moroccan_restaurant,"['moroccan_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,1,,+393270310024,[]
ChIJL_2kQ3PHhkcRCL7-NIjghAU,Centennial,45.483958799999996,9.20612,"Central Station area, 20124 Milan, Metropolitan City of Milan, Italy",,,20124,Milan,MI,Italy,Milano,0,,,0,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,0,,0,0,,,[]
ChIJL_AjPz3DhkcR6Qma4Da5QnI,Story Moneta,45.4045284,9.1305948,"Via Roma, 7, 20057 Assago MI, Italy",Via Roma,7,20057,Assago,MI,Italy,Assago,0,4.5,155,1,0,bar,"['bar', 'store', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+39024880148,[]
ChIJL_BL5x3HhkcRkW283OabNbo,Palpucci,45.457628500000006,9.2202181,"Piazzale Ferdinando Martini, 1, 20137 Milano MI, Italy",Piazzale Ferdinando Martini,1,20137,Milano,MI,Italy,Milano,0,4.7,233,1,0,bistro,"['bistro', 'cocktail_bar', 'coffee_shop', 'cafe', 'pastry_shop', 'bar', 'bakery', 'dessert_shop', 'confectionery', 'food_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,instagram.com/palpucci,+393930495008,[]
ChIJL_CKf0bBhkcRXKbGaEsyLUY,Cascina Nascosta,45.4737073,9.1725557,"Viale Emilio Alemagna, 14, 20121 Milano MI, Italy",Viale Emilio Alemagna,14,20121,Milano,MI,Italy,Milano,0,4.2,1752,1,0,italian_restaurant,"['italian_restaurant', 'historical_landmark', 'historical_place', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,cascinanascosta.org,+393406755196,[]
ChIJL_Nc9E3BhkcRJjH2ao-Mu4w,Al Politico,45.4688188,9.180332,"Piazza Castello, 5, 20121 Milano MI, Italy",Piazza Castello,5,20121,Milano,MI,Italy,Milano,0,4.6,1081,1,0,sandwich_shop,"['sandwich_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+393277665481,[]
ChIJL__HyMPGhkcRQtIlcJ8ILd0,Vini & Sapori Enoteca,45.4810565,9.2089784,"Via Vitruvio, 11, 20124 Milano MI, Italy",Via Vitruvio,11,20124,Milano,MI,Italy,Milano,0,4.6,169,1,0,liquor_store,"['liquor_store', 'confectionery', 'wine_bar', 'bar', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",non_dining,0,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,vini-sapori.it,+390229405407,['non_dining']
ChIJLa7hQ7_GhkcR8l62Wg9zwvE,12oz,45.4747804,9.2058188,"Piazza Guglielmo Oberdan, 12, 20129 Milano MI, Italy",Piazza Guglielmo Oberdan,12,20129,Milano,MI,Italy,Milano,0,3.7,1327,1,0,coffee_shop,"['coffee_shop', 'cafe', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,12ozcj.com,+39022046868,[]
ChIJLaMjF4_HhkcRKhykXDZrQXk,ElDogo,45.493634799999995,9.2162229,"Via Nicola D'Apulia, 4, 20125 Milano MI, Italy",Via Nicola D'Apulia,4,20125,Milano,MI,Italy,Milano,0,4.9,400,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,eldogo.it,+393755251465,[]
ChIJLaRRECTHhkcR5xnVeXHOLGU,"Ploom Store - Bar Tabaccheria Greco 39, Milano",45.4996663,9.2116989,"V.le delle Rimembranze di Greco, 39, 20125 Milano MI, Italy",Viale delle Rimembranze di Greco,39,20125,Milano,MI,Italy,Milano,0,4.5,182,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,1,greco39.it,+39026703021,[]
ChIJLanaMSrEhkcRNpMKiodz4TY,Insubria,45.4524538,9.2211559,"F63C+44, Piazza Insubria, 7, 20137 Milano MI, Italy",Piazza Insubria,7,20137,Milano,MI,Italy,Milano,0,4.4,242,1,0,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+390255188573,[]
ChIJLaxHvJ3GhkcRpUzaVIcoSRE,Amici della Pizza,45.4591074,9.2137799,"Via Augusto Anfossi, 28, 20135 Milano MI, Italy",Via Augusto Anfossi,28,20135,Milano,MI,Italy,Milano,0,4.3,1518,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,amicidellapizza.com,+390236512104,[]
ChIJLb2vNFfGhkcRYT9nfQRjiLg,Tuttaltrosuono e il vino,45.4836654,9.2423991,"Via Conte Rosso, 23, 20134 Milano MI, Italy",Via Conte Rosso,23,20134,Milano,MI,Italy,Milano,0,4.5,206,1,0,wine_bar,"['wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,tuttaltrosuono.it,+39025465924,[]
ChIJLb9ndfLBhkcRmwzmRuN1T5g,Chicchi D'autore,45.4631204,9.1290704,"Via delle Forze Armate, 70, 20147 Milano MI, Italy",Via delle Forze Armate,70,20147,Milano,MI,Italy,Milano,0,4.7,149,1,0,pastry_shop,"['pastry_shop', 'wine_bar', 'dessert_shop', 'confectionery', 'bakery', 'food_store', 'food', 'store', 'bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,1,chicchidautoremilano.com,+393351748754,[]
ChIJLbIqV27BhkcRamu-4B7OE9I,Il Mannarino Piazza De Angeli,45.4658296,9.1512117,"P.za de Angeli Ernesto, 1, 20146 Milano MI, Italy",Piazza de Angeli Ernesto,1,20146,Milano,MI,Italy,Milano,0,4.6,2757,1,0,restaurant,"['restaurant', 'steak_house', 'butcher_shop', 'manufacturer', 'food_store', 'store', 'food', 'point_of_interest', 'service', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,ilmannarino.it/ristoranti/milano-piazza-de-angeli-1,+390236557995,[]
ChIJLbMdTe_FhkcRYnpY1KPwTEg,Bali'S Kebap Grill Pizza Bar,45.4306801,9.178440499999999,"Via Medeghino, 34, 20141 Milano MI, Italy",Via Medeghino,34,20141,Milano,MI,Italy,Milano,0,4.5,71,1,0,fast_food_restaurant,"['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,1,,+390282050145,[]
ChIJLbrgyuDHhkcRK3yFB88eFVs,La Piadineria,45.4586225,9.184672299999999,"Via Disciplini, 17, 20123 Milano MI, Italy",Via Disciplini,17,20123,Milano,MI,Italy,Milano,0,4.2,111,1,0,fast_food_restaurant,"['fast_food_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,1,1,lapiadineria.com,+390238235683,[]
ChIJLcIaDQDHhkcRQLURycXbJ7E,Etereo,45.4679891,9.1876109,"Piazzetta M. Bossi, 2, 20121 Milano MI, Italy",Piazzetta Maurilio Bossi,2,20121,Milano,MI,Italy,Milano,0,3.8,18,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,etereorooftop.com/it,+3902305435416,[]
ChIJLcPLPuPphkcROPPrJ3hZG40,A & L Dolcisalati,45.464900199999995,9.060823,"Via C. R. Darwin, 2, 20019 Settimo Milanese MI, Italy",Via C. R. Darwin,2,20019,Settimo Milanese,MI,Italy,Settimo Milanese,0,4.5,6,1,1,bar,"['bar', 'store', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+39023288700,['low_review']
ChIJLcWtFr_GhkcRVQAeDqtiWKE,El PASO de los TOROS,45.476646699999996,9.2051803,"Via Lazzaro Palazzi, 7, 20124 Milano MI, Italy",Via Lazzaro Palazzi,7,20124,Milano,MI,Italy,Milano,0,4.2,1463,1,0,argentinian_restaurant,"['argentinian_restaurant', 'south_american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,elpasodelostoros.it,+39022049870,[]
ChIJLc_ziQnBhkcRIz01zIEA5Ig,Pizzeria Capuano's - Borsieri,45.488368400000006,9.188752,"Via Pietro Borsieri, 27, 20159 Milano MI, Italy",Via Pietro Borsieri,27,20159,Milano,MI,Italy,Milano,0,4.3,209,1,0,pizza_restaurant,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,capuanos.it,+390284718025,[]
ChIJLcaGspDAhkcR7GdhJ0F4HNo,Pasticceria Antonietta di Di Falco Salvatore,45.5252305,9.1747765,"Via Achille Fontanelli, 43110, 20161 Milano MI, Italy",Via Achille Fontanelli,43110,20161,,MI,Italy,Milano,0,4.7,166,1,0,pastry_shop,"['pastry_shop', 'coffee_shop', 'cafe', 'dessert_shop', 'bakery', 'confectionery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+393931285548,[]
ChIJLcpozbDDhkcRSQ4FAM9xJ1Y,The Kitchen,45.401644,9.1420511,"Via Giuseppe di Vittorio, 6, 20057 Assago MI, Italy",Via Giuseppe di Vittorio,6,20057,Assago,MI,Italy,Assago,0,4.3,4,1,1,restaurant,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,1,,1,1,autogrill.it,+390245709966,['low_review']
ChIJLcrBLgLEhkcRzceXqiSM584,Enoteca Faravelli,45.4561851,9.187338000000002,"Corso Italia, 40, 20122 Milano MI, Italy",Corso Italia,40,20122,Milano,MI,Italy,Milano,0,5.0,29,1,0,wine_bar,"['wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,5,,1,1,enotecafaravelli.it,+39028693511,[]
ChIJLcxRvEvHhkcR96DoGWfogIs,Camino Champagne Bar,45.469303,9.195017199999999,"Via Gesù, 6-8, 20121 Milano MI, Italy",Via Gesù,6-8,20121,Milano,MI,Italy,Milano,0,,,0,0,wine_bar,"['wine_bar', 'lounge_bar', 'night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,3,,1,1,fourseasons.com/milan/dining/lounges/camino/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-mil-fab-mid-seo-na&utm_content=na-na&utm_term=na,+390277081477,[]
ChIJLcy49uDDhkcRjOXeUBibGG8,Torrital,45.4578098,9.160336100000002,"Via Vincenzo Foppa, 22, 20144 Milano MI, Italy",Via Vincenzo Foppa,22,20144,Milano,MI,Italy,Milano,0,4.8,125,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+393331688562,[]
ChIJLdE4h93HhkcRSBmfsI2oZ2k,Mimì Ristorante Pizzeria Milano,45.4583558,9.2076694,"Via Antonio Fogazzaro, 9, 20135 Milano MI, Italy",Via Antonio Fogazzaro,9,20135,Milano,MI,Italy,Milano,0,4.7,417,1,0,restaurant,"['restaurant', 'pizza_restaurant', 'seafood_restaurant', 'mediterranean_restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,mimimilano.it,+390223181264,[]
ChIJLdYi43zGhkcRzYj5PWBTBg4,Shahin Panetteria Pasticceria,45.462399,9.2327966,"Viale Corsica, 73, 20133 Milano MI, Italy",Viale Corsica,73,20133,Milano,MI,Italy,Milano,0,4.6,149,1,0,bakery,"['bakery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+393898379415,[]
ChIJLdgILlnDhkcR4PHHWy-8N6A,Ceribar bistrot,45.4297942,9.082214,"Via dell'Industria, 3, 20094 Corsico MI, Italy",Via dell'Industria,3,20094,Corsico,MI,Italy,Corsico,0,4.6,68,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+393488546333,[]
ChIJLdl9fELqhkcR1IpHx1baED4,Le Clavier,45.49297,9.076013999999999,"Via Fratelli Morelli, 11, 20153 Figino MI, Italy",Via Fratelli Morelli,11,20153,Figino,MI,Italy,Figino,0,4.1,144,1,0,restaurant,"['restaurant', 'pizza_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+390233910715,[]
ChIJLdlTHFzHhkcRrbRwN-_Mknc,Voglia di Brace Milano,45.4720597,9.2289484,"Via Sangallo, 41, 20133 Milano MI, Italy",Via Sangallo,41,20133,Milano,MI,Italy,Milano,0,4.9,144,1,0,restaurant,"['restaurant', 'pizza_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,vogliadibracemilano.plateform.app/welcome,+390243418596,[]
ChIJLdw1YxnEhkcRVYDL55pu_TQ,Superpizza Milano - pizze senza lievito e integrali,45.4508679,9.1989614,"V.le Sabotino, 10, 20135 Milano MI, Italy",Viale Sabotino,10,20135,Milano,MI,Italy,Milano,0,4.7,417,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,superpizzamilano.it,+390266667834,[]
ChIJLe-M6KHqhkcRybFjjlDItPA,Twins Bar,45.5225362,9.104790399999999,"Via Cristina Belgioioso, 21, 20021 Baranzate MI, Italy",Via Cristina Belgioioso,21,20021,Baranzate,MI,Italy,Baranzate,0,4.4,142,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+390238204159,[]
ChIJLebJeYfqhkcRc9xyW70g5Kc,El Sombrero Café,45.504007400000006,9.0948171,"20151 Milan, Metropolitan City of Milan, Italy",,,20151,,MI,Italy,Milano,0,3.2,75,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,0,,,[]
ChIJLelZgdvFhkcRySFkKtfysOs,Caffè della Metro,45.428942299999996,9.255948199999999,"Via Giuseppe Impastato, 20M01, 20138 Milano MI, Italy",Via Giuseppe Impastato,20M01,20138,Milano,MI,Italy,Milano,0,4.5,65,1,0,bar,"['bar', 'transportation_service', 'travel_agency', 'store', 'point_of_interest', 'service', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+390236571060,[]
ChIJLeo-oNLFhkcRf4orACES0Ug,Fratelli Torcinelli,45.4518883,9.2044126,"Via Lodovico Muratori, 6, 20135 Milano MI, Italy",Via Lodovico Muratori,6,20135,Milano,MI,Italy,Milano,0,4.6,332,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,fratellitorcinelli.it,+393755336156,[]
ChIJLesAH9rGhkcRm4l-L16KYdE,Bar - Ristorante Il Gatto e La Volpe,45.4898959,9.2050431,"Via Ponte Seveso, 33, 20125 Milano MI, Italy",Via Ponte Seveso,33,20125,Milano,MI,Italy,Milano,0,4.7,275,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+393803804002,[]
ChIJLet9GbTBhkcRjfSZBbK4_dI,Turkish Kebab Pi̇zza,45.459267999999994,9.1778284,"Via Caminadella 5 Milano Via Torino Milano Corso Genova via D'Amicis Milano Corso Magenta Milano, M4 de Amicis, Piazza della Resistenza Partigiana, 20123 Milano MI, Italy",Piazza della Resistenza Partigiana,,20123,Milano,MI,Italy,Milano,0,4.8,149,1,0,fast_food_restaurant,"['fast_food_restaurant', 'halal_restaurant', 'turkish_restaurant', 'meal_takeaway', 'kebab_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,0,,,[]
ChIJLf0UphHBhkcRxF6IfHqnyG0,Blu Istambul,45.4859771,9.158397700000002,"Corso Sempione, 81, 20149 Milano MI, Italy",Corso Sempione,81,20149,Milano,MI,Italy,Milano,0,4.2,916,1,0,kebab_shop,"['kebab_shop', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,1,1,bluistanbul.it,+390236748147,[]
ChIJLf5-fQDDhkcRD9CUuZn7LNU,Bangla a colonne 4€ drink,45.4564963,9.1808522,"Corso di Porta Ticinese, 20123 Milano MI, Italy",Corso di Porta Ticinese,,20123,Milano,MI,Italy,Milano,0,,,0,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,0,,0,0,,,[]
ChIJLf9zHOPFhkcRhZTfJq_f9zs,Dispensa Emilia PiazzaLodi,45.448065799999995,9.2120632,"Viale Umbria, 16, 20137 Milano MI, Italy",Viale Umbria,16,20137,Milano,MI,Italy,Milano,0,4.9,19,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,6,,1,1,dispensaemilia.it/it,+390225570973,[]
ChIJLff5CWSjhkcRndGHH8wfuW8,Amiri,45.5021085,9.2398705,"Via Padre Placido Riccardi, 17, 20132 Milano MI, Italy",Via Padre Placido Riccardi,17,20132,Milano,MI,Italy,Milano,0,4.5,20,1,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+39351000000,[]
ChIJLwIekg7AhkcRIOWeMUM55TI,Pizza al Trancio Civico 34,45.5324398,9.1288641,"Via Giuseppe di Vittorio, 34, 20026 Novate Milanese MI, Italy",Via Giuseppe di Vittorio,34,20026,Novate Milanese,MI,Italy,Novate Milanese,0,4.5,256,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+393383324519,[]
ChIJLwRK1djBhkcRVKEOtLBZmgE,Chiosco panini,45.474264999999995,9.12603,"Via Alfonso Capecelatro, 81, 20148 Milano MI, Italy",Via Alfonso Capecelatro,81,20148,Milano,MI,Italy,Milano,0,5.0,4,1,1,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,0,,,['low_review']
ChIJLwRqZz7BhkcREYJQODFNBPM,Panificio Artebianca,45.482281500000006,9.1687745,"Via Giulio Cesare Procaccini, 20154 Milano MI, Italy",Via Giulio Cesare Procaccini,,20154,Milano,MI,Italy,Milano,0,4.8,32,1,0,bakery,"['bakery', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,4,,0,1,,+390234690203,[]
ChIJLwqX-UDEhkcRxm5c-XwvCjk,Gelateria Cream Garden,45.436228,9.2011136,"Via Bernardo Quaranta, 3, 20141 Milano MI, Italy",Via Bernardo Quaranta,3,20141,Milano,MI,Italy,Milano,0,4.5,357,1,0,ice_cream_shop,"['ice_cream_shop', 'pastry_shop', 'dessert_shop', 'bakery', 'confectionery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,gelatoartigianalemilano.it,+3902533200,[]
